"sample.id","Location","Type","Abditibacteriota","Acidobacteriota","Actinobacteriota","Altiarchaeota","Armatimonadota","Arthropoda","Ascomycota","Asgardarchaeota","Bacteroidota","Basidiomycota","Bdellovibrionota","Caldatribacteriota","Caldisericota","Campilobacterota","Cercozoa","Chloroflexi","Ciliophora","Cloacimonadota","Crenarchaeota","Cyanobacteria","Deinococcota","Dependentiae","Desulfobacterota","Diatomea","Elusimicrobiota","Entotheonellaeota","Euryarchaeota","Fibrobacterota","Firestonebacteria","Firmicutes","Fusobacteriota","Gemmatimonadota","Halobacterota","Hydrogenedentes","Latescibacterota","Margulisbacteria","Methylomirabilota","Myxococcota","Nanoarchaeota","Nitrospinota","Nitrospirota","Patescibacteria","Phragmoplastophyta","Planctomycetota","Proteobacteria","Spirochaetota","Sumerlaeota","Synergistota","Thermoplasmatota","Verrucomicrobiota","Zixibacteria"
"CrC10","Cryoconite","Other","0.0000000000","0.0000000000","0.0090923342","0.0000000000","0.0002351466","0.0000000000","0.0000000000","0.0000000000","0.0065057219","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0201442232","0.0000000000","0.0000000000","0.0000000000","0.9370591002","0.0008622041","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0036055808","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0003135288","0.0199090767","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0022730836","0.0000000000"
"GrI1","Greenland ice","Other","0.000000000","0.004044589","0.002762158","0.000000000","0.003551347","0.000000000","0.000000000","0.000000000","0.013218901","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.846009668","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000197297","0.000000000","0.000000000","0.130216040","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000"
"GrI2","Greenland ice","Other","0.000000000","0.005360101","0.002144041","0.000000000","0.003703343","0.000000000","0.000000000","0.000000000","0.012474418","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.844264692","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.132053406","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000"
"GrI3","Greenland ice","Other","0.0000000000","0.0045499505","0.0030662710","0.0000000000","0.0036597428","0.0000000000","0.0000000000","0.0000000000","0.0091988131","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0002967359","0.0000000000","0.0000000000","0.0000000000","0.8488625124","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.1303659743","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"GrI4","Greenland ice","Other","0.000000000","0.004197901","0.001999000","0.000000000","0.002898551","0.000000000","0.000000000","0.000000000","0.014892554","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.840879560","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.135132434","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000"
"GrI5","Greenland ice","Other","0.000000000","0.005566406","0.003808594","0.000000000","0.002343750","0.000000000","0.000000000","0.000000000","0.011914062","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.848828125","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.127539062","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000"
"GrI6","Greenland ice","Other","0.000000000","0.004659925","0.002577831","0.000000000","0.004065041","0.000000000","0.000000000","0.000000000","0.012492564","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.843842951","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.132361689","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000"
"GrI7","Greenland ice","Other","0.0000000000","0.0039639283","0.0011891785","0.0000000000","0.0036666336","0.0000000000","0.0000000000","0.0000000000","0.0136755525","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0006936874","0.0000000000","0.0000000000","0.0000000000","0.8353978793","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.1414131404","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"GrI8","Greenland ice","Other","0.000000000","0.005547445","0.001751825","0.000000000","0.002725061","0.000000000","0.000000000","0.000000000","0.013236010","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.842627737","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.134111922","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000"
"GrI9","Greenland ice","Other","0.000000000","0.005767701","0.002287192","0.000000000","0.003082737","0.000000000","0.000000000","0.000000000","0.013424821","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.847951472","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.127486078","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000"
"GrI10","Greenland ice","Other","0.000000000","0.005826585","0.002172625","0.000000000","0.004542761","0.000000000","0.000000000","0.000000000","0.012936994","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.835176773","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.139344262","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000"
"HaS1","Hailstone","Other","0.0000000000","0.0286762707","0.1263930416","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0323457461","0.0000000000","0.0009513455","0.0000000000","0.0000000000","0.0012231585","0.0000000000","0.0006795325","0.0000000000","0.0000000000","0.0000000000","0.2353900516","0.0000000000","0.0000000000","0.0089698288","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0006795325","0.0000000000","0.0139983691","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0016308780","0.0000000000","0.0065235118","0.5425387334","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"HaS2","Hailstone","Other","0.0000000000","0.0335879874","0.1203898841","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0371443625","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.2507903056","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0010537408","0.0000000000","0.0147523709","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0127766070","0.0000000000","0.0000000000","0.0000000000","0.0013171760","0.0000000000","0.0040832455","0.5222602740","0.0005268704","0.0000000000","0.0000000000","0.0000000000","0.0013171760","0.0000000000"
"HaS3","Hailstone","Other","0.0000000000","0.0313889615","0.1307873398","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0341354957","0.0000000000","0.0002615747","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0019618101","0.0000000000","0.0000000000","0.0000000000","0.2486267329","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0009155114","0.0000000000","0.0112477112","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0141250327","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0017002354","0.5215799111","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0032696835","0.0000000000"
"HaS4","Hailstone","Other","0.0000000000","0.0333557498","0.1201075992","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0365837256","0.0000000000","0.0073974445","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0016139879","0.0000000000","0.0000000000","0.0000000000","0.2572965703","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0006724950","0.0000000000","0.0117014122","0.0000000000","0.0002689980","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0021519839","0.0000000000","0.0000000000","0.0000000000","0.0017484869","0.0000000000","0.0009414929","0.5261600538","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"HaS5","Hailstone","Other","0.0000000000","0.0338822894","0.1212203024","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0348272138","0.0000000000","0.0016198704","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0031047516","0.0000000000","0.0000000000","0.0000000000","0.2435205184","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0157937365","0.0000000000","0.0004049676","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0122840173","0.0000000000","0.0000000000","0.0000000000","0.0029697624","0.0000000000","0.0016198704","0.5274028078","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0013498920","0.0000000000"
"HaS6","Hailstone","Other","0.0000000000","0.0277702885","0.1085198167","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0346454570","0.0000000000","0.0002696145","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0008088434","0.0000000000","0.0000000000","0.0000000000","0.2642221623","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0009436506","0.0000000000","0.0118630359","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0005392289","0.0000000000","0.0000000000","0.0055270963","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0049878673","0.5399029388","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"HaS7","Hailstone","Other","0.000000000","0.033664986","0.115714870","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.042524192","0.000000000","0.003271092","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.253237018","0.000000000","0.000000000","0.006678479","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.011857708","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000272591","0.003407387","0.000000000","0.000000000","0.000000000","0.002317023","0.000000000","0.006951070","0.517650266","0.000000000","0.000000000","0.000000000","0.000000000","0.002453319","0.000000000"
"HaS8","Hailstone","Other","0.0000000000","0.0328799683","0.1292750561","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0392182755","0.0000000000","0.0011884326","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.2411197676","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0124125182","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0027730094","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0022448171","0.5379638188","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0009243365","0.0000000000"
"HaS9","Hailstone","Other","0.0000000000","0.0305139186","0.1225910064","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0357334047","0.0000000000","0.0072269807","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.2524089936","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0008029979","0.0000000000","0.0131156317","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0032119914","0.0000000000","0.0000000000","0.0005353319","0.0000000000","0.0000000000","0.0021413276","0.5290417559","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0026766595","0.0000000000"
"HaS10","Hailstone","Other","0.0000000000","0.0278272790","0.1151473612","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0405757368","0.0000000000","0.0006854010","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0010966415","0.0000000000","0.0000000000","0.0000000000","0.2541466758","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0119259767","0.0000000000","0.0009595613","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0093214531","0.0000000000","0.0000000000","0.0000000000","0.0012337217","0.0000000000","0.0049348869","0.5321453050","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"SvG1","Sverdrup glacier","Glacier","0.0000000000","0.0306440029","0.0359109409","0.0000000000","0.0059851568","0.0007980209","0.0024738648","0.0010374272","0.2669379938","0.0000000000","0.0018354481","0.0000000000","0.0000000000","0.0010374272","0.0082196154","0.0522703695","0.0003990105","0.0000000000","0.0193121060","0.0544250259","0.0031122815","0.0042295108","0.0153220014","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0062245631","0.0000000000","0.0228233980","0.0000000000","0.0102146676","0.0034314899","0.0028728753","0.0018354481","0.0000000000","0.0000000000","0.0054265422","0.0023142606","0.0089378342","0.0122097199","0.0053467401","0.0026334690","0.0850690288","0.3073976538","0.0000000000","0.0000000000","0.0000000000","0.0065437714","0.0094964488","0.0032718857"
"SvG2","Sverdrup glacier","Glacier","0.0000000000","0.0323286339","0.0345973100","0.0000000000","0.0052665694","0.0004051207","0.0027548209","0.0017015070","0.2822070977","0.0000000000","0.0015394588","0.0000000000","0.0000000000","0.0011343380","0.0095608491","0.0482903905","0.0005671690","0.0000000000","0.0195268190","0.0532328634","0.0025927726","0.0038081348","0.0152325393","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0061578350","0.0000000000","0.0209852536","0.0000000000","0.0072111489","0.0023497002","0.0034030141","0.0028358451","0.0000000000","0.0000000000","0.0050234970","0.0016204829","0.0085885594","0.0102090423","0.0070491006","0.0033219900","0.0876681251","0.3016528926","0.0000000000","0.0000000000","0.0000000000","0.0059957867","0.0089126560","0.0022686761"
"SvG3","Sverdrup glacier","Glacier","0.0000000000","0.0294357469","0.0350619700","0.0000000000","0.0074200913","0.0000000000","0.0032615786","0.0007338552","0.2719341161","0.0000000000","0.0009784736","0.0000000000","0.0000000000","0.0015492498","0.0111709067","0.0466405740","0.0004076973","0.0000000000","0.0176125245","0.0566699282","0.0025277234","0.0040769733","0.0181833007","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0077462492","0.0000000000","0.0236464449","0.0000000000","0.0079093281","0.0022831050","0.0031800391","0.0021200261","0.0000000000","0.0000000000","0.0057893020","0.0020384866","0.0088062622","0.0119863014","0.0039954338","0.0026092629","0.0892041748","0.2994129159","0.0000000000","0.0000000000","0.0000000000","0.0067677756","0.0114970646","0.0033431181"
"SvG4","Sverdrup glacier","Glacier","0.0000000000","0.0305777631","0.0307426028","0.0000000000","0.0067584274","0.0007417786","0.0018132366","0.0009066183","0.2711612956","0.0000000000","0.0018132366","0.0000000000","0.0000000000","0.0009066183","0.0113739388","0.0439297783","0.0006593588","0.0000000000","0.0203577021","0.0538201599","0.0023901756","0.0042858320","0.0150004121","0.0004120992","0.0000000000","0.0000000000","0.0000000000","0.0065935877","0.0000000000","0.0222533586","0.0000000000","0.0091486030","0.0029671145","0.0030495343","0.0025550152","0.0000000000","0.0000000000","0.0061814885","0.0019780763","0.0084892442","0.0120332976","0.0055221297","0.0028846946","0.0942883046","0.3032226160","0.0000000000","0.0000000000","0.0000000000","0.0069232671","0.0119508778","0.0023077557"
"SvG5","Sverdrup glacier","Glacier","0.0000000000","0.0266107572","0.0324973792","0.0000000000","0.0058866220","0.0008063866","0.0023385211","0.0014514958","0.2765099589","0.0000000000","0.0018546891","0.0000000000","0.0000000000","0.0008063866","0.0080638658","0.0519312959","0.0003225546","0.0000000000","0.0179824208","0.0549955649","0.0022578824","0.0040319329","0.0153213451","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0089508911","0.0000000000","0.0224175470","0.0000000000","0.0077413112","0.0035481010","0.0031449077","0.0024191597","0.0000000000","0.0000000000","0.0034674623","0.0020159665","0.0098379163","0.0133860173","0.0041125716","0.0031449077","0.0879767761","0.3040883800","0.0000000000","0.0000000000","0.0000000000","0.0075800339","0.0104830256","0.0020159665"
"SvG6","Sverdrup glacier","Glacier","0.0000000000","0.0319114558","0.0325577638","0.0000000000","0.0061399257","0.0002423655","0.0029083858","0.0008886735","0.2567458394","0.0000000000","0.0012118274","0.0000000000","0.0000000000","0.0009694619","0.0095330425","0.0520277912","0.0006463080","0.0000000000","0.0237518177","0.0574406205","0.0033931168","0.0046049443","0.0128453708","0.0002423655","0.0000000000","0.0000000000","0.0000000000","0.0075941186","0.0000000000","0.0215705284","0.0000000000","0.0087251575","0.0038778478","0.0036354823","0.0022620779","0.0000000000","0.0000000000","0.0048473097","0.0015349814","0.0082404266","0.0109872354","0.0051704637","0.0029891743","0.0932299241","0.3081273227","0.0000000000","0.0000000000","0.0000000000","0.0066246566","0.0098561965","0.0026660204"
"SvG7","Sverdrup glacier","Glacier","0.0000000000","0.0288391631","0.0340899911","0.0000000000","0.0070280313","0.0008078197","0.0017772033","0.0010501656","0.2705388157","0.0000000000","0.0018579853","0.0000000000","0.0000000000","0.0009693836","0.0122788594","0.0521043703","0.0004039098","0.0000000000","0.0185798530","0.0523467162","0.0025042411","0.0039583165","0.0155101381","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0077550691","0.0000000000","0.0244769367","0.0000000000","0.0092091445","0.0029889329","0.0033928427","0.0024234591","0.0000000000","0.0000000000","0.0069472494","0.0021003312","0.0079166330","0.0112286938","0.0051700460","0.0025850230","0.0817513531","0.3066483561","0.0000000000","0.0000000000","0.0000000000","0.0063009936","0.0113094757","0.0031504968"
"SvG8","Sverdrup glacier","Glacier","0.0000000000","0.0292303996","0.0334748138","0.0000000000","0.0052854969","0.0008008329","0.0028029150","0.0013614159","0.2835749179","0.0000000000","0.0010410827","0.0000000000","0.0000000000","0.0005605830","0.0095299111","0.0502923040","0.0004804997","0.0000000000","0.0152959077","0.0528549692","0.0030431649","0.0037639145","0.0154560743","0.0003203331","0.0000000000","0.0000000000","0.0000000000","0.0040842476","0.0000000000","0.0226635701","0.0000000000","0.0080884119","0.0024825819","0.0030431649","0.0030431649","0.0000000000","0.0000000000","0.0053655802","0.0021622487","0.0088892448","0.0104108273","0.0050452471","0.0028829983","0.0888123649","0.3007127413","0.0000000000","0.0000000000","0.0000000000","0.0075278289","0.0120124930","0.0036037479"
"SvG9","Sverdrup glacier","Glacier","0.000000000","0.030238291","0.035168447","0.000000000","0.006162695","0.000903862","0.002382909","0.000000000","0.268036154","0.000000000","0.002136401","0.000000000","0.000000000","0.001561216","0.010599836","0.046014790","0.000000000","0.000000000","0.015858669","0.052834840","0.002136401","0.004026294","0.015283484","0.000000000","0.000000000","0.000000000","0.000000000","0.005669680","0.000000000","0.023746919","0.000000000","0.009038620","0.003368940","0.004108463","0.002465078","0.000000000","0.000000000","0.004437141","0.001725555","0.008956450","0.012982744","0.006820049","0.003451109","0.089728841","0.308545604","0.000000000","0.000000000","0.000000000","0.007066557","0.010682005","0.003861956"
"SvG10","Sverdrup glacier","Glacier","0.0000000000","0.0313876211","0.0318680439","0.0000000000","0.0053647210","0.0000000000","0.0029626071","0.0005604932","0.2704780207","0.0004003523","0.0011209865","0.0000000000","0.0000000000","0.0008007046","0.0092081031","0.0514853071","0.0000000000","0.0000000000","0.0208983906","0.0490031227","0.0032028185","0.0036832413","0.0145728241","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0066458483","0.0000000000","0.0224197294","0.0000000000","0.0076867644","0.0034430299","0.0024821843","0.0026423252","0.0000000000","0.0000000000","0.0040835936","0.0018416206","0.0078469053","0.0115301465","0.0048042277","0.0026423252","0.0935222996","0.3106733926","0.0000000000","0.0000000000","0.0000000000","0.0066458483","0.0117703579","0.0023220434"
"ViS1","Villum station","Glacier","0.0002454188","0.0000000000","0.0319862565","0.0000000000","0.0006544503","0.0000000000","0.0000000000","0.0000000000","0.4618782723","0.0000000000","0.0098167539","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0685536649","0.0125163613","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0001636126","0.0001636126","0.0014725131","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0004908377","0.0000000000","0.0000000000","0.0000000000","0.0083442408","0.0000000000","0.0000000000","0.3992964660","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0044175393","0.0000000000"
"ViS2","Villum station","Glacier","0.0001645820","0.0000000000","0.0312705727","0.0000000000","0.0005760369","0.0000000000","0.0000000000","0.0000000000","0.4663429888","0.0000000000","0.0102040816","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0687129691","0.0106978275","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0003291639","0.0000000000","0.0004114549","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0003291639","0.0000000000","0.0000000000","0.0000000000","0.0064186965","0.0000000000","0.0000000000","0.4006747860","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0038676761","0.0000000000"
"ViS3","Villum station","Glacier","0.0003312355","0.0000000000","0.0313845644","0.0000000000","0.0004140444","0.0000000000","0.0000000000","0.0000000000","0.4708512753","0.0000000000","0.0118416694","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0705531633","0.0119244783","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0003312355","0.0000000000","0.0008280888","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0004140444","0.0000000000","0.0000000000","0.0000000000","0.0068731368","0.0000000000","0.0000000000","0.3896157668","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0046372971","0.0000000000"
"ViS4","Villum station","Glacier","0.0014224751","0.0000000000","0.0312944523","0.0000000000","0.0005857250","0.0000000000","0.0000000000","0.0000000000","0.4723454104","0.0000000000","0.0133880010","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0724625554","0.0104593758","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0002510250","0.0003347000","0.0009204251","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0005857250","0.0000000000","0.0000000000","0.0000000000","0.0071123755","0.0000000000","0.0000000000","0.3854907539","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0033470003","0.0000000000"
"ViS5","Villum station","Glacier","0.0000000000","0.0000000000","0.0305146753","0.0000000000","0.0004988775","0.0000000000","0.0000000000","0.0000000000","0.4695268978","0.0000000000","0.0102269893","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0681799285","0.0115573293","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0006651700","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0001662925","0.0000000000","0.0000000000","0.0000000000","0.0066517003","0.0000000000","0.0000000000","0.3971065104","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0049056290","0.0000000000"
"ViS6","Villum station","Glacier","0.0009058717","0.0000000000","0.0312937495","0.0000000000","0.0004117599","0.0000000000","0.0000000000","0.0000000000","0.4682533147","0.0000000000","0.0106234044","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0720579758","0.0102939965","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0004117599","0.0000000000","0.0008235197","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0068352137","0.0000000000","0.0000000000","0.3934777238","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0046117105","0.0000000000"
